adcode,bodyType,forecastVolum,id,model,province,regMonth,regYear,salesVolume,popularity,carCommentVolum,newsReplyVolum,label,mt,model_adcode,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10
350000,1,,0,33,福建,8,2017,71.0,296.0,149.0,56.0,71.0,20,350033,791.0,262.0,737.0,366.0,470.0,356.0,327.0,133.0,75.0,204.0
210000,1,,0,33,辽宁,8,2017,41.0,316.0,149.0,56.0,41.0,20,210033,627.0,371.0,596.0,265.0,1419.0,262.0,914.0,606.0,96.0,413.0
500000,1,,0,33,重庆,8,2017,75.0,248.0,149.0,56.0,75.0,20,500033,211.0,146.0,140.0,274.0,161.0,329.0,133.0,203.0,112.0,124.0
610000,1,,0,33,陕西,8,2017,151.0,531.0,149.0,56.0,151.0,20,610033,352.0,330.0,279.0,285.0,603.0,447.0,173.0,346.0,112.0,313.0
230000,1,,0,33,黑龙江,8,2017,39.0,272.0,149.0,56.0,39.0,20,230033,444.0,128.0,236.0,210.0,1649.0,143.0,533.0,304.0,50.0,224.0
310000,1,,0,34,上海,8,2017,229.0,338.0,879.0,265.0,229.0,20,310034,252.0,240.0,254.0,755.0,195.0,189.0,230.0,522.0,195.0,311.0
530000,1,,0,34,云南,8,2017,64.0,216.0,879.0,265.0,64.0,20,530034,370.0,362.0,430.0,401.0,79.0,382.0,320.0,443.0,106.0,120.0
150000,1,,0,34,内蒙古,8,2017,126.0,172.0,879.0,265.0,126.0,20,150034,439.0,199.0,431.0,240.0,61.0,141.0,194.0,446.0,48.0,176.0
110000,1,,0,34,北京,8,2017,536.0,709.0,879.0,265.0,536.0,20,110034,738.0,302.0,967.0,503.0,426.0,100.0,341.0,834.0,159.0,359.0
510000,1,,0,34,四川,8,2017,476.0,694.0,879.0,265.0,476.0,20,510034,747.0,304.0,845.0,793.0,208.0,430.0,476.0,776.0,464.0,231.0
340000,1,,0,34,安徽,8,2017,244.0,378.0,879.0,265.0,244.0,20,340034,202.0,155.0,581.0,688.0,72.0,348.0,197.0,708.0,640.0,190.0
370000,1,,0,34,山东,8,2017,968.0,1422.0,879.0,265.0,968.0,20,370034,667.0,449.0,1627.0,955.0,193.0,649.0,483.0,1319.0,597.0,709.0
140000,1,,0,34,山西,8,2017,214.0,327.0,879.0,265.0,214.0,20,140034,246.0,213.0,431.0,340.0,45.0,257.0,107.0,639.0,121.0,379.0
440000,1,,0,34,广东,8,2017,1632.0,3675.0,879.0,265.0,1632.0,20,440034,1873.0,2582.0,769.0,838.0,305.0,2940.0,825.0,389.0,669.0,2148.0
450000,1,,0,34,广西,8,2017,240.0,738.0,879.0,265.0,240.0,20,450034,272.0,309.0,168.0,257.0,50.0,271.0,140.0,137.0,129.0,103.0
320000,1,,0,34,江苏,8,2017,808.0,1047.0,879.0,265.0,808.0,20,320034,592.0,718.0,1197.0,1072.0,187.0,855.0,436.0,1263.0,1465.0,803.0
360000,1,,0,34,江西,8,2017,228.0,363.0,879.0,265.0,228.0,20,360034,289.0,156.0,285.0,745.0,70.0,286.0,150.0,255.0,295.0,187.0
130000,1,,0,34,河北,8,2017,546.0,786.0,879.0,265.0,546.0,20,130034,962.0,325.0,1806.0,680.0,129.0,601.0,495.0,1425.0,393.0,806.0
410000,1,,0,34,河南,8,2017,287.0,841.0,879.0,265.0,287.0,20,410034,638.0,380.0,1478.0,951.0,135.0,626.0,423.0,1125.0,1138.0,469.0
330000,1,,0,34,浙江,8,2017,739.0,948.0,879.0,265.0,739.0,20,330034,617.0,624.0,663.0,797.0,110.0,969.0,307.0,628.0,1232.0,1507.0
420000,1,,0,34,湖北,8,2017,667.0,830.0,879.0,265.0,667.0,20,420034,1218.0,424.0,493.0,835.0,110.0,672.0,238.0,330.0,394.0,412.0
430000,1,,0,34,湖南,8,2017,402.0,746.0,879.0,265.0,402.0,20,430034,530.0,316.0,387.0,893.0,96.0,577.0,325.0,395.0,388.0,398.0
350000,1,,0,34,福建,8,2017,652.0,768.0,879.0,265.0,652.0,20,350034,340.0,311.0,284.0,356.0,75.0,615.0,141.0,182.0,263.0,327.0
210000,1,,0,34,辽宁,8,2017,346.0,532.0,879.0,265.0,346.0,20,210034,678.0,805.0,785.0,262.0,96.0,369.0,236.0,221.0,149.0,914.0
500000,1,,0,34,重庆,8,2017,265.0,492.0,879.0,265.0,265.0,20,500034,368.0,135.0,335.0,329.0,112.0,132.0,296.0,374.0,272.0,133.0
610000,1,,0,34,陕西,8,2017,222.0,316.0,879.0,265.0,222.0,20,610034,505.0,305.0,519.0,447.0,112.0,199.0,203.0,553.0,185.0,173.0
230000,1,,0,34,黑龙江,8,2017,126.0,224.0,879.0,265.0,126.0,20,230034,413.0,313.0,890.0,143.0,50.0,233.0,292.0,123.0,72.0,533.0
310000,0,,0,35,上海,8,2017,305.0,273.0,548.0,1679.0,305.0,20,310035,189.0,172.0,240.0,522.0,286.0,195.0,254.0,234.0,311.0,552.0
530000,0,,0,35,云南,8,2017,328.0,310.0,548.0,1679.0,328.0,20,530035,382.0,82.0,362.0,443.0,217.0,106.0,430.0,633.0,120.0,501.0
150000,0,,0,35,内蒙古,8,2017,554.0,267.0,548.0,1679.0,554.0,20,150035,141.0,124.0,199.0,446.0,54.0,48.0,431.0,595.0,176.0,136.0
110000,0,,0,35,北京,8,2017,710.0,627.0,548.0,1679.0,710.0,20,110035,100.0,524.0,302.0,834.0,89.0,159.0,967.0,130.0,359.0,275.0
510000,0,,0,35,四川,8,2017,853.0,670.0,548.0,1679.0,853.0,20,510035,430.0,354.0,304.0,776.0,476.0,464.0,845.0,1020.0,231.0,616.0
340000,0,,0,35,安徽,8,2017,240.0,360.0,548.0,1679.0,240.0,20,340035,348.0,221.0,155.0,708.0,499.0,640.0,581.0,1206.0,190.0,632.0
370000,0,,0,35,山东,8,2017,792.0,1183.0,548.0,1679.0,792.0,20,370035,649.0,752.0,449.0,1319.0,345.0,597.0,1627.0,2192.0,709.0,892.0
140000,0,,0,35,山西,8,2017,326.0,294.0,548.0,1679.0,326.0,20,140035,257.0,176.0,213.0,639.0,62.0,121.0,431.0,683.0,379.0,102.0
440000,0,,0,35,广东,8,2017,2104.0,3105.0,548.0,1679.0,2104.0,20,440035,2940.0,1365.0,2582.0,389.0,954.0,669.0,769.0,4899.0,2148.0,768.0
450000,0,,0,35,广西,8,2017,340.0,589.0,548.0,1679.0,340.0,20,450035,271.0,214.0,309.0,137.0,223.0,129.0,168.0,611.0,103.0,181.0
320000,0,,0,35,江苏,8,2017,698.0,791.0,548.0,1679.0,698.0,20,320035,855.0,727.0,718.0,1263.0,1045.0,1465.0,1197.0,1850.0,803.0,1086.0
360000,0,,0,35,江西,8,2017,241.0,332.0,548.0,1679.0,241.0,20,360035,286.0,190.0,156.0,255.0,243.0,295.0,285.0,813.0,187.0,457.0
130000,0,,0,35,河北,8,2017,1094.0,928.0,548.0,1679.0,1094.0,20,130035,601.0,561.0,325.0,1425.0,355.0,393.0,1806.0,2914.0,806.0,668.0
410000,0,,0,35,河南,8,2017,714.0,956.0,548.0,1679.0,714.0,20,410035,626.0,313.0,380.0,1125.0,508.0,1138.0,1478.0,3363.0,469.0,703.0
330000,0,,0,35,浙江,8,2017,739.0,701.0,548.0,1679.0,739.0,20,330035,969.0,663.0,624.0,628.0,836.0,1232.0,663.0,1165.0,1507.0,1172.0
420000,0,,0,35,湖北,8,2017,1196.0,1046.0,548.0,1679.0,1196.0,20,420035,672.0,504.0,424.0,330.0,347.0,394.0,493.0,1293.0,412.0,621.0
430000,0,,0,35,湖南,8,2017,587.0,664.0,548.0,1679.0,587.0,20,430035,577.0,399.0,316.0,395.0,308.0,388.0,387.0,1564.0,398.0,594.0
350000,0,,0,35,福建,8,2017,322.0,400.0,548.0,1679.0,322.0,20,350035,615.0,589.0,311.0,182.0,406.0,263.0,284.0,348.0,327.0,366.0
210000,0,,0,35,辽宁,8,2017,909.0,580.0,548.0,1679.0,909.0,20,210035,369.0,261.0,805.0,221.0,110.0,149.0,785.0,372.0,914.0,265.0
500000,0,,0,35,重庆,8,2017,383.0,360.0,548.0,1679.0,383.0,20,500035,132.0,348.0,135.0,374.0,280.0,272.0,335.0,549.0,133.0,274.0
610000,0,,0,35,陕西,8,2017,615.0,453.0,548.0,1679.0,615.0,20,610035,199.0,167.0,305.0,553.0,167.0,185.0,519.0,566.0,173.0,285.0
230000,0,,0,35,黑龙江,8,2017,428.0,294.0,548.0,1679.0,428.0,20,230035,233.0,117.0,313.0,123.0,53.0,72.0,890.0,512.0,533.0,210.0
310000,1,,0,36,上海,8,2017,56.0,190.0,187.0,256.0,56.0,20,310036,204.0,81.0,90.0,59.0,332.0,247.0,45.0,169.0,83.0,314.0
530000,1,,0,36,云南,8,2017,116.0,250.0,187.0,256.0,116.0,20,530036,239.0,373.0,54.0,106.0,237.0,183.0,378.0,568.0,247.0,543.0
150000,1,,0,36,内蒙古,8,2017,105.0,108.0,187.0,256.0,105.0,20,150036,202.0,314.0,53.0,51.0,352.0,97.0,169.0,146.0,181.0,504.0
110000,1,,0,36,北京,8,2017,40.0,267.0,187.0,256.0,40.0,20,110036,287.0,102.0,21.0,172.0,411.0,51.0,54.0,116.0,968.0,150.0
510000,1,,0,36,四川,8,2017,287.0,457.0,187.0,256.0,287.0,20,510036,364.0,1044.0,113.0,453.0,874.0,516.0,654.0,456.0,761.0,878.0
340000,1,,0,36,安徽,8,2017,120.0,280.0,187.0,256.0,120.0,20,340036,677.0,317.0,209.0,110.0,531.0,594.0,322.0,897.0,532.0,733.0
370000,1,,0,36,山东,8,2017,260.0,768.0,187.0,256.0,260.0,20,370036,841.0,680.0,290.0,332.0,2150.0,724.0,930.0,1936.0,1337.0,2825.0
140000,1,,0,36,山西,8,2017,108.0,171.0,187.0,256.0,108.0,20,140036,186.0,656.0,86.0,132.0,822.0,195.0,530.0,470.0,448.0,1557.0
440000,1,,0,36,广东,8,2017,615.0,2724.0,187.0,256.0,615.0,20,440036,483.0,484.0,247.0,238.0,8119.0,794.0,743.0,2551.0,1038.0,467.0
450000,1,,0,36,广西,8,2017,120.0,482.0,187.0,256.0,120.0,20,450036,123.0,194.0,31.0,104.0,1736.0,204.0,346.0,1376.0,474.0,222.0
320000,1,,0,36,江苏,8,2017,423.0,722.0,187.0,256.0,423.0,20,320036,918.0,550.0,340.0,260.0,2472.0,889.0,428.0,1387.0,821.0,892.0
360000,1,,0,36,江西,8,2017,192.0,286.0,187.0,256.0,192.0,20,360036,342.0,283.0,131.0,78.0,1189.0,273.0,285.0,389.0,469.0,242.0
130000,1,,0,36,河北,8,2017,217.0,395.0,187.0,256.0,217.0,20,130036,843.0,1137.0,304.0,459.0,2279.0,544.0,1140.0,1294.0,936.0,3284.0
410000,1,,0,36,河南,8,2017,365.0,670.0,187.0,256.0,365.0,20,410036,1208.0,946.0,321.0,440.0,1910.0,1189.0,1053.0,3162.0,1652.0,1714.0
330000,1,,0,36,浙江,8,2017,549.0,700.0,187.0,256.0,549.0,20,330036,1212.0,371.0,360.0,243.0,1767.0,467.0,491.0,813.0,1700.0,578.0
420000,1,,0,36,湖北,8,2017,148.0,427.0,187.0,256.0,148.0,20,420036,354.0,290.0,117.0,51.0,1101.0,223.0,407.0,454.0,460.0,170.0
430000,1,,0,36,湖南,8,2017,229.0,525.0,187.0,256.0,229.0,20,430036,311.0,424.0,113.0,177.0,1786.0,466.0,429.0,743.0,659.0,484.0
350000,1,,0,36,福建,8,2017,134.0,397.0,187.0,256.0,134.0,20,350036,160.0,163.0,100.0,79.0,1316.0,233.0,212.0,319.0,602.0,231.0
210000,1,,0,36,辽宁,8,2017,164.0,280.0,187.0,256.0,164.0,20,210036,176.0,145.0,39.0,21.0,1931.0,123.0,251.0,500.0,160.0,667.0
500000,1,,0,36,重庆,8,2017,95.0,258.0,187.0,256.0,95.0,20,500036,148.0,557.0,17.0,428.0,364.0,190.0,240.0,183.0,280.0,249.0
610000,1,,0,36,陕西,8,2017,86.0,204.0,187.0,256.0,86.0,20,610036,263.0,687.0,67.0,286.0,382.0,381.0,470.0,535.0,1155.0,625.0
230000,1,,0,36,黑龙江,8,2017,93.0,152.0,187.0,256.0,93.0,20,230036,91.0,127.0,34.0,12.0,701.0,101.0,199.0,521.0,112.0,471.0
310000,1,,0,37,上海,8,2017,341.0,491.0,793.0,3667.0,341.0,20,310037,353.0,60.0,204.0,90.0,1421.0,59.0,755.0,619.0,247.0,169.0
530000,1,,0,37,云南,8,2017,210.0,395.0,793.0,3667.0,210.0,20,530037,556.0,101.0,239.0,54.0,1300.0,106.0,401.0,297.0,183.0,568.0
150000,1,,0,37,内蒙古,8,2017,396.0,267.0,793.0,3667.0,396.0,20,150037,522.0,89.0,202.0,53.0,575.0,51.0,240.0,326.0,97.0,146.0
110000,1,,0,37,北京,8,2017,421.0,876.0,793.0,3667.0,421.0,20,110037,482.0,41.0,287.0,21.0,498.0,172.0,503.0,71.0,51.0,116.0
510000,1,,0,37,四川,8,2017,1179.0,1143.0,793.0,3667.0,1179.0,20,510037,1861.0,155.0,364.0,113.0,1801.0,453.0,793.0,527.0,516.0,456.0
340000,1,,0,37,安徽,8,2017,638.0,705.0,793.0,3667.0,638.0,20,340037,1346.0,123.0,677.0,209.0,1947.0,110.0,688.0,305.0,594.0,897.0
370000,1,,0,37,山东,8,2017,2770.0,2511.0,793.0,3667.0,2770.0,20,370037,2082.0,187.0,841.0,290.0,3263.0,332.0,955.0,912.0,724.0,1936.0
140000,1,,0,37,山西,8,2017,1077.0,598.0,793.0,3667.0,1077.0,20,140037,688.0,82.0,186.0,86.0,1670.0,132.0,340.0,188.0,195.0,470.0
440000,1,,0,37,广东,8,2017,10514.0,10688.0,793.0,3667.0,10514.0,20,440037,994.0,492.0,483.0,247.0,1515.0,238.0,838.0,184.0,794.0,2551.0
450000,1,,0,37,广西,8,2017,2291.0,2212.0,793.0,3667.0,2291.0,20,450037,316.0,111.0,123.0,31.0,518.0,104.0,257.0,95.0,204.0,1376.0
320000,1,,0,37,江苏,8,2017,2603.0,2052.0,793.0,3667.0,2603.0,20,320037,2485.0,346.0,918.0,340.0,4299.0,260.0,1072.0,1058.0,889.0,1387.0
360000,1,,0,37,江西,8,2017,1342.0,940.0,793.0,3667.0,1342.0,20,360037,652.0,130.0,342.0,131.0,1333.0,78.0,745.0,232.0,273.0,389.0
130000,1,,0,37,河北,8,2017,2449.0,1432.0,793.0,3667.0,2449.0,20,130037,3344.0,191.0,843.0,304.0,4091.0,459.0,680.0,670.0,544.0,1294.0
410000,1,,0,37,河南,8,2017,2272.0,2191.0,793.0,3667.0,2272.0,20,410037,2489.0,234.0,1208.0,321.0,4009.0,440.0,951.0,659.0,1189.0,3162.0
330000,1,,0,37,浙江,8,2017,1896.0,1646.0,793.0,3667.0,1896.0,20,330037,1645.0,433.0,1212.0,360.0,1767.0,243.0,797.0,610.0,467.0,813.0
420000,1,,0,37,湖北,8,2017,1051.0,1421.0,793.0,3667.0,1051.0,20,420037,898.0,117.0,354.0,117.0,1431.0,51.0,835.0,210.0,223.0,454.0
430000,1,,0,37,湖南,8,2017,1858.0,1667.0,793.0,3667.0,1858.0,20,430037,728.0,162.0,311.0,113.0,1663.0,177.0,893.0,328.0,466.0,743.0
350000,1,,0,37,福建,8,2017,1476.0,1282.0,793.0,3667.0,1476.0,20,350037,541.0,138.0,160.0,100.0,1141.0,79.0,356.0,200.0,233.0,319.0
210000,1,,0,37,辽宁,8,2017,2151.0,1165.0,793.0,3667.0,2151.0,20,210037,895.0,138.0,176.0,39.0,977.0,21.0,262.0,94.0,123.0,500.0
500000,1,,0,37,重庆,8,2017,385.0,641.0,793.0,3667.0,385.0,20,500037,329.0,84.0,148.0,17.0,1027.0,428.0,329.0,107.0,190.0,183.0
610000,1,,0,37,陕西,8,2017,387.0,534.0,793.0,3667.0,387.0,20,610037,654.0,76.0,263.0,67.0,1691.0,286.0,447.0,736.0,381.0,535.0
230000,1,,0,37,黑龙江,8,2017,1075.0,491.0,793.0,3667.0,1075.0,20,230037,729.0,87.0,91.0,34.0,354.0,12.0,143.0,113.0,101.0,521.0
310000,0,,0,38,上海,8,2017,223.0,190.0,1355.0,5520.0,223.0,20,310038,143.0,254.0,522.0,230.0,230.0,234.0,252.0,21.0,411.0,311.0
530000,0,,0,38,云南,8,2017,389.0,523.0,1355.0,5520.0,389.0,20,530038,136.0,430.0,443.0,180.0,320.0,633.0,370.0,56.0,341.0,120.0
150000,0,,0,38,内蒙古,8,2017,339.0,45.0,1355.0,5520.0,339.0,20,150038,58.0,431.0,446.0,88.0,194.0,595.0,439.0,83.0,177.0,176.0
110000,0,,0,38,北京,8,2017,317.0,226.0,1355.0,5520.0,317.0,20,110038,53.0,967.0,834.0,234.0,341.0,130.0,738.0,19.0,805.0,359.0
510000,0,,0,38,四川,8,2017,382.0,973.0,1355.0,5520.0,382.0,20,510038,192.0,845.0,776.0,288.0,476.0,1020.0,747.0,76.0,611.0,231.0
340000,0,,0,38,安徽,8,2017,393.0,67.0,1355.0,5520.0,393.0,20,340038,136.0,581.0,708.0,186.0,197.0,1206.0,202.0,101.0,284.0,190.0
370000,0,,0,38,山东,8,2017,1000.0,160.0,1355.0,5520.0,1000.0,20,370038,116.0,1627.0,1319.0,253.0,483.0,2192.0,667.0,273.0,541.0,709.0
140000,0,,0,38,山西,8,2017,396.0,56.0,1355.0,5520.0,396.0,20,140038,28.0,431.0,639.0,91.0,107.0,683.0,246.0,45.0,136.0,379.0
440000,0,,0,38,广东,8,2017,2431.0,520.0,1355.0,5520.0,2431.0,20,440038,440.0,769.0,389.0,422.0,825.0,4899.0,1873.0,30.0,1068.0,2148.0
450000,0,,0,38,广西,8,2017,277.0,101.0,1355.0,5520.0,277.0,20,450038,143.0,168.0,137.0,85.0,140.0,611.0,272.0,23.0,174.0,103.0
320000,0,,0,38,江苏,8,2017,838.0,156.0,1355.0,5520.0,838.0,20,320038,373.0,1197.0,1263.0,655.0,436.0,1850.0,592.0,97.0,1112.0,803.0
360000,0,,0,38,江西,8,2017,317.0,84.0,1355.0,5520.0,317.0,20,360038,82.0,285.0,255.0,104.0,150.0,813.0,289.0,58.0,249.0,187.0
130000,0,,0,38,河北,8,2017,922.0,120.0,1355.0,5520.0,922.0,20,130038,134.0,1806.0,1425.0,165.0,495.0,2914.0,962.0,157.0,458.0,806.0
410000,0,,0,38,河南,8,2017,1111.0,663.0,1355.0,5520.0,1111.0,20,410038,140.0,1478.0,1125.0,186.0,423.0,3363.0,638.0,239.0,375.0,469.0
330000,0,,0,38,浙江,8,2017,789.0,132.0,1355.0,5520.0,789.0,20,330038,351.0,663.0,628.0,584.0,307.0,1165.0,617.0,47.0,1317.0,1507.0
420000,0,,0,38,湖北,8,2017,1053.0,81.0,1355.0,5520.0,1053.0,20,420038,186.0,493.0,330.0,231.0,238.0,1293.0,1218.0,81.0,438.0,412.0
430000,0,,0,38,湖南,8,2017,551.0,189.0,1355.0,5520.0,551.0,20,430038,319.0,387.0,395.0,167.0,325.0,1564.0,530.0,243.0,451.0,398.0
350000,0,,0,38,福建,8,2017,543.0,229.0,1355.0,5520.0,543.0,20,350038,78.0,284.0,182.0,197.0,141.0,348.0,340.0,21.0,262.0,327.0
210000,0,,0,38,辽宁,8,2017,733.0,137.0,1355.0,5520.0,733.0,20,210038,79.0,785.0,221.0,129.0,236.0,372.0,678.0,43.0,371.0,914.0
500000,0,,0,38,重庆,8,2017,154.0,978.0,1355.0,5520.0,154.0,20,500038,151.0,335.0,374.0,124.0,296.0,549.0,368.0,67.0,146.0,133.0
610000,0,,0,38,陕西,8,2017,357.0,118.0,1355.0,5520.0,357.0,20,610038,256.0,519.0,553.0,123.0,203.0,566.0,505.0,204.0,330.0,173.0
230000,0,,0,38,黑龙江,8,2017,519.0,90.0,1355.0,5520.0,519.0,20,230038,39.0,890.0,123.0,61.0,292.0,512.0,413.0,66.0,128.0,533.0
310000,0,,0,39,上海,8,2017,234.0,935.0,788.0,1741.0,234.0,20,310039,123.0,755.0,552.0,1421.0,240.0,1376.0,167.0,1172.0,353.0,612.0
530000,0,,0,39,云南,8,2017,448.0,1365.0,788.0,1741.0,448.0,20,530039,1277.0,401.0,501.0,1300.0,362.0,183.0,253.0,602.0,556.0,290.0
150000,0,,0,39,内蒙古,8,2017,353.0,1213.0,788.0,1741.0,353.0,20,150039,652.0,240.0,136.0,575.0,199.0,54.0,145.0,440.0,522.0,288.0
110000,0,,0,39,北京,8,2017,113.0,1472.0,788.0,1741.0,113.0,20,110039,278.0,503.0,275.0,498.0,302.0,135.0,131.0,314.0,482.0,617.0
510000,0,,0,39,四川,8,2017,561.0,1902.0,788.0,1741.0,561.0,20,510039,2530.0,793.0,616.0,1801.0,304.0,158.0,427.0,1996.0,1861.0,656.0
340000,0,,0,39,安徽,8,2017,548.0,1972.0,788.0,1741.0,548.0,20,340039,366.0,688.0,632.0,1947.0,155.0,91.0,266.0,2384.0,1346.0,618.0
370000,0,,0,39,山东,8,2017,952.0,5107.0,788.0,1741.0,952.0,20,370039,2797.0,955.0,892.0,3263.0,449.0,266.0,377.0,4263.0,2082.0,1615.0
140000,0,,0,39,山西,8,2017,371.0,1447.0,788.0,1741.0,371.0,20,140039,1028.0,340.0,102.0,1670.0,213.0,45.0,190.0,1017.0,688.0,247.0
440000,0,,0,39,广东,8,2017,3157.0,6321.0,788.0,1741.0,3157.0,20,440039,1682.0,838.0,768.0,1515.0,2582.0,100.0,4522.0,1964.0,994.0,680.0
450000,0,,0,39,广西,8,2017,396.0,1055.0,788.0,1741.0,396.0,20,450039,446.0,257.0,181.0,518.0,309.0,35.0,461.0,1021.0,316.0,154.0
320000,0,,0,39,江苏,8,2017,1276.0,3862.0,788.0,1741.0,1276.0,20,320039,623.0,1072.0,1086.0,4299.0,718.0,335.0,1072.0,4877.0,2485.0,2048.0
360000,0,,0,39,江西,8,2017,477.0,1049.0,788.0,1741.0,477.0,20,360039,244.0,745.0,457.0,1333.0,156.0,58.0,331.0,1811.0,652.0,345.0
130000,0,,0,39,河北,8,2017,876.0,3596.0,788.0,1741.0,876.0,20,130039,3242.0,680.0,668.0,4091.0,325.0,151.0,559.0,2856.0,3344.0,1661.0
410000,0,,0,39,河南,8,2017,974.0,3799.0,788.0,1741.0,974.0,20,410039,1785.0,951.0,703.0,4009.0,380.0,150.0,644.0,3871.0,2489.0,1158.0
330000,0,,0,39,浙江,8,2017,1191.0,3343.0,788.0,1741.0,1191.0,20,330039,517.0,797.0,1172.0,1767.0,624.0,200.0,1522.0,3135.0,1645.0,1884.0
420000,0,,0,39,湖北,8,2017,1129.0,2054.0,788.0,1741.0,1129.0,20,420039,430.0,835.0,621.0,1431.0,424.0,128.0,524.0,1699.0,898.0,438.0
430000,0,,0,39,湖南,8,2017,615.0,1529.0,788.0,1741.0,615.0,20,430039,1149.0,893.0,594.0,1663.0,316.0,97.0,663.0,1686.0,728.0,409.0
350000,0,,0,39,福建,8,2017,724.0,1788.0,788.0,1741.0,724.0,20,350039,470.0,356.0,366.0,1141.0,311.0,207.0,737.0,1258.0,541.0,356.0
210000,0,,0,39,辽宁,8,2017,589.0,2692.0,788.0,1741.0,589.0,20,210039,1419.0,262.0,265.0,977.0,805.0,42.0,596.0,727.0,895.0,346.0
500000,0,,0,39,重庆,8,2017,194.0,967.0,788.0,1741.0,194.0,20,500039,161.0,329.0,274.0,1027.0,135.0,74.0,140.0,507.0,329.0,126.0
610000,0,,0,39,陕西,8,2017,406.0,1422.0,788.0,1741.0,406.0,20,610039,603.0,447.0,285.0,1691.0,305.0,145.0,279.0,1091.0,654.0,417.0
230000,0,,0,39,黑龙江,8,2017,380.0,2117.0,788.0,1741.0,380.0,20,230039,1649.0,143.0,210.0,354.0,313.0,50.0,236.0,279.0,729.0,345.0
310000,2,,0,40,上海,8,2017,150.0,312.0,63.0,77.0,150.0,20,310040,230.0,158.0,411.0,143.0,252.0,1316.0,254.0,522.0,240.0,172.0
530000,2,,0,40,云南,8,2017,9.0,116.0,63.0,77.0,9.0,20,530040,320.0,410.0,341.0,136.0,370.0,173.0,430.0,443.0,362.0,82.0
150000,2,,0,40,内蒙古,8,2017,22.0,170.0,63.0,77.0,22.0,20,150040,194.0,306.0,177.0,58.0,439.0,146.0,431.0,446.0,199.0,124.0
110000,2,,0,40,北京,8,2017,268.0,555.0,63.0,77.0,268.0,20,110040,341.0,552.0,805.0,53.0,738.0,1367.0,967.0,834.0,302.0,524.0
510000,2,,0,40,四川,8,2017,37.0,158.0,63.0,77.0,37.0,20,510040,476.0,481.0,611.0,192.0,747.0,276.0,845.0,776.0,304.0,354.0
340000,2,,0,40,安徽,8,2017,45.0,287.0,63.0,77.0,45.0,20,340040,197.0,151.0,284.0,136.0,202.0,311.0,581.0,708.0,155.0,221.0
370000,2,,0,40,山东,8,2017,222.0,1351.0,63.0,77.0,222.0,20,370040,483.0,400.0,541.0,116.0,667.0,1283.0,1627.0,1319.0,449.0,752.0
140000,2,,0,40,山西,8,2017,83.0,274.0,63.0,77.0,83.0,20,140040,107.0,211.0,136.0,28.0,246.0,233.0,431.0,639.0,213.0,176.0
440000,2,,0,40,广东,8,2017,844.0,1325.0,63.0,77.0,844.0,20,440040,825.0,1828.0,1068.0,440.0,1873.0,994.0,769.0,389.0,2582.0,1365.0
450000,2,,0,40,广西,8,2017,21.0,159.0,63.0,77.0,21.0,20,450040,140.0,216.0,174.0,143.0,272.0,123.0,168.0,137.0,309.0,214.0
320000,2,,0,40,江苏,8,2017,319.0,700.0,63.0,77.0,319.0,20,320040,436.0,454.0,1112.0,373.0,592.0,1137.0,1197.0,1263.0,718.0,727.0
360000,2,,0,40,江西,8,2017,20.0,118.0,63.0,77.0,20.0,20,360040,150.0,130.0,249.0,82.0,289.0,165.0,285.0,255.0,156.0,190.0
130000,2,,0,40,河北,8,2017,230.0,727.0,63.0,77.0,230.0,20,130040,495.0,531.0,458.0,134.0,962.0,656.0,1806.0,1425.0,325.0,561.0
410000,2,,0,40,河南,8,2017,161.0,697.0,63.0,77.0,161.0,20,410040,423.0,390.0,375.0,140.0,638.0,754.0,1478.0,1125.0,380.0,313.0
330000,2,,0,40,浙江,8,2017,283.0,663.0,63.0,77.0,283.0,20,330040,307.0,435.0,1317.0,351.0,617.0,908.0,663.0,628.0,624.0,663.0
420000,2,,0,40,湖北,8,2017,59.0,204.0,63.0,77.0,59.0,20,420040,238.0,292.0,438.0,186.0,1218.0,272.0,493.0,330.0,424.0,504.0
430000,2,,0,40,湖南,8,2017,38.0,170.0,63.0,77.0,38.0,20,430040,325.0,292.0,451.0,319.0,530.0,192.0,387.0,395.0,316.0,399.0
350000,2,,0,40,福建,8,2017,57.0,193.0,63.0,77.0,57.0,20,350040,141.0,133.0,262.0,78.0,340.0,204.0,284.0,182.0,311.0,589.0
210000,2,,0,40,辽宁,8,2017,163.0,614.0,63.0,77.0,163.0,20,210040,236.0,606.0,371.0,79.0,678.0,413.0,785.0,221.0,805.0,261.0
500000,2,,0,40,重庆,8,2017,21.0,63.0,63.0,77.0,21.0,20,500040,296.0,203.0,146.0,151.0,368.0,124.0,335.0,374.0,135.0,348.0
610000,2,,0,40,陕西,8,2017,20.0,183.0,63.0,77.0,20.0,20,610040,203.0,346.0,330.0,256.0,505.0,313.0,519.0,553.0,305.0,167.0
230000,2,,0,40,黑龙江,8,2017,70.0,335.0,63.0,77.0,70.0,20,230040,292.0,304.0,128.0,39.0,413.0,224.0,890.0,123.0,313.0,117.0
310000,0,,0,41,上海,8,2017,313.0,771.0,129.0,2336.0,313.0,20,310041,353.0,552.0,252.0,755.0,130.0,332.0,1421.0,123.0,234.0,619.0
